Timestamp,ProductionOrderID,LineID,EquipmentID,EquipmentType,ProductID,ProductName,MachineStatus,DowntimeReason,GoodUnitsProduced,ScrapUnitsProduced,TargetRate_units_per_5min,StandardCost_per_unit,SalePrice_per_unit,Availability_Score,Performance_Score,Quality_Score,OEE_Score
2025-06-01 19:40:00,ORD-029,2,LINE2-FIL,Filler,SKU-1001,8oz Water Bottle,Stopped,UNP-MAT,0,0,475,0.15,0.5,56.9,110.0,94.0,58.9
2025-06-01 19:40:00,ORD-029,2,LINE2-PCK,Packer,SKU-1001,8oz Water Bottle,Stopped,UNP-MAT,0,0,475,0.15,0.5,53.3,110.0,92.0,53.9
2025-06-01 19:40:00,ORD-029,2,LINE2-PAL,Palletizer,SKU-1001,8oz Water Bottle,Stopped,UNP-MECH,0,0,475,0.15,0.5,65.3,110.0,95.0,68.2
2025-06-01 19:40:00,ORD-028,3,LINE3-FIL,Filler,SKU-2001,12oz Soda,Stopped,UNP-MAT,0,0,475,0.2,0.65,65.1,110.0,96.0,68.7
2025-06-01 19:40:00,ORD-028,3,LINE3-PCK,Packer,SKU-2001,12oz Soda,Stopped,UNP-MAT,0,0,475,0.2,0.65,63.6,110.0,94.0,65.8
2025-06-01 19:40:00,ORD-028,3,LINE3-PAL,Palletizer,SKU-2001,12oz Soda,Stopped,UNP-MECH,0,0,475,0.2,0.65,50.2,110.0,97.0,53.6
2025-06-01 19:45:00,,1,LINE1-FIL,Filler,,20oz Sports Drink,Stopped,UNP-MAT,0,0,450,0.35,1.15,62.8,110.0,95.0,65.6
2025-06-01 19:45:00,,1,LINE1-PCK,Packer,,20oz Sports Drink,Stopped,UNP-MAT,0,0,450,0.35,1.15,48.1,110.0,93.0,49.2
2025-06-01 19:45:00,,1,LINE1-PAL,Palletizer,,20oz Sports Drink,Stopped,UNP-MAT,0,0,450,0.35,1.15,62.4,110.0,96.0,65.9
2025-06-01 19:45:00,ORD-029,2,LINE2-FIL,Filler,SKU-1001,8oz Water Bottle,Stopped,UNP-MAT,0,0,475,0.15,0.5,57.1,110.0,94.0,59.0
2025-06-01 19:45:00,ORD-029,2,LINE2-PCK,Packer,SKU-1001,8oz Water Bottle,Stopped,UNP-MAT,0,0,475,0.15,0.5,53.5,110.0,92.0,54.1
2025-06-01 19:45:00,ORD-029,2,LINE2-PAL,Palletizer,SKU-1001,8oz Water Bottle,Stopped,UNP-MECH,0,0,475,0.15,0.5,65.0,110.0,95.0,67.9
2025-06-01 19:45:00,ORD-028,3,LINE3-FIL,Filler,SKU-2001,12oz Soda,Stopped,UNP-MAT,0,0,475,0.2,0.65,65.2,110.0,96.0,68.8
2025-06-01 19:45:00,ORD-028,3,LINE3-PCK,Packer,SKU-2001,12oz Soda,Stopped,UNP-MAT,0,0,475,0.2,0.65,63.7,110.0,94.0,65.9
2025-06-01 19:45:00,ORD-028,3,LINE3-PAL,Palletizer,SKU-2001,12oz Soda,Stopped,UNP-MECH,0,0,475,0.2,0.65,50.0,110.0,97.0,53.4
2025-06-01 19:50:00,,1,LINE1-FIL,Filler,,20oz Sports Drink,Stopped,UNP-MAT,0,0,450,0.35,1.15,62.9,110.0,95.0,65.8
2025-06-01 19:50:00,,1,LINE1-PCK,Packer,,20oz Sports Drink,Stopped,UNP-MAT,0,0,450,0.35,1.15,48.3,110.0,93.0,49.4
2025-06-01 19:50:00,,1,LINE1-PAL,Palletizer,,20oz Sports Drink,Stopped,UNP-MAT,0,0,450,0.35,1.15,62.6,110.0,96.0,66.1
2025-06-01 19:50:00,ORD-029,2,LINE2-FIL,Filler,SKU-1001,8oz Water Bottle,Stopped,UNP-MAT,0,0,475,0.15,0.5,57.3,110.0,94.0,59.2
2025-06-01 19:50:00,ORD-029,2,LINE2-PCK,Packer,SKU-1001,8oz Water Bottle,Stopped,UNP-MECH,0,0,475,0.15,0.5,53.6,110.0,92.0,54.2
2025-06-01 19:50:00,ORD-029,2,LINE2-PAL,Palletizer,SKU-1001,8oz Water Bottle,Stopped,UNP-MECH,0,0,475,0.15,0.5,64.7,110.0,95.0,67.6
2025-06-01 19:50:00,,3,LINE3-FIL,Filler,,12oz Soda,Stopped,UNP-MAT,0,0,475,0.2,0.65,65.3,110.0,96.0,69.0
2025-06-01 19:50:00,,3,LINE3-PCK,Packer,,12oz Soda,Stopped,UNP-MAT,0,0,475,0.2,0.65,63.9,110.0,94.0,66.1
2025-06-01 19:50:00,,3,LINE3-PAL,Palletizer,,12oz Soda,Stopped,UNP-MECH,0,0,475,0.2,0.65,49.8,110.0,97.0,53.2
2025-06-01 19:55:00,,1,LINE1-FIL,Filler,,20oz Sports Drink,Stopped,UNP-MAT,0,0,450,0.35,1.15,63.1,110.0,95.0,65.9
2025-06-01 19:55:00,,1,LINE1-PCK,Packer,,20oz Sports Drink,Stopped,UNP-MAT,0,0,450,0.35,1.15,48.5,110.0,93.0,49.6
2025-06-01 19:55:00,,1,LINE1-PAL,Palletizer,,20oz Sports Drink,Stopped,UNP-MAT,0,0,450,0.35,1.15,62.8,110.0,96.0,66.3
2025-06-01 19:55:00,ORD-033,2,LINE2-FIL,Filler,SKU-1001,8oz Water Bottle,Stopped,UNP-MAT,0,0,475,0.15,0.5,57.5,110.0,94.0,59.4
2025-06-01 19:55:00,ORD-033,2,LINE2-PCK,Packer,SKU-1001,8oz Water Bottle,Stopped,UNP-MECH,0,0,475,0.15,0.5,53.4,110.0,92.0,54.0
2025-06-01 19:55:00,ORD-033,2,LINE2-PAL,Palletizer,SKU-1001,8oz Water Bottle,Stopped,UNP-MECH,0,0,475,0.15,0.5,64.4,110.0,95.0,67.3
2025-06-01 19:55:00,,3,LINE3-FIL,Filler,,12oz Soda,Stopped,UNP-MAT,0,0,475,0.2,0.65,65.5,110.0,96.0,69.1
2025-06-01 19:55:00,,3,LINE3-PCK,Packer,,12oz Soda,Stopped,UNP-MAT,0,0,475,0.2,0.65,64.0,110.0,94.0,66.2
2025-06-01 19:55:00,,3,LINE3-PAL,Palletizer,,12oz Soda,Stopped,UNP-MAT,0,0,475,0.2,0.65,49.7,110.0,97.0,53.0
2025-06-01 20:00:00,,1,LINE1-FIL,Filler,,20oz Sports Drink,Stopped,UNP-MAT,0,0,450,0.35,1.15,63.3,110.0,95.0,66.1
2025-06-01 20:00:00,,1,LINE1-PCK,Packer,,20oz Sports Drink,Stopped,UNP-MAT,0,0,450,0.35,1.15,48.7,110.0,93.0,49.8
2025-06-01 20:00:00,,1,LINE1-PAL,Palletizer,,20oz Sports Drink,Stopped,UNP-MECH,0,0,450,0.35,1.15,62.7,110.0,96.0,66.2
2025-06-01 20:00:00,ORD-033,2,LINE2-FIL,Filler,SKU-1001,8oz Water Bottle,Stopped,UNP-MAT,0,0,475,0.15,0.5,57.6,110.0,94.0,59.6
2025-06-01 20:00:00,ORD-033,2,LINE2-PCK,Packer,SKU-1001,8oz Water Bottle,Stopped,UNP-MECH,0,0,475,0.15,0.5,53.1,110.0,92.0,53.8
2025-06-01 20:00:00,ORD-033,2,LINE2-PAL,Palletizer,SKU-1001,8oz Water Bottle,Stopped,UNP-MECH,0,0,475,0.15,0.5,64.2,110.0,95.0,67.1
2025-06-01 20:00:00,,3,LINE3-FIL,Filler,,12oz Soda,Stopped,UNP-MAT,0,0,475,0.2,0.65,65.6,110.0,96.0,69.3
2025-06-01 20:00:00,,3,LINE3-PCK,Packer,,12oz Soda,Stopped,UNP-MAT,0,0,475,0.2,0.65,64.2,110.0,94.0,66.4
2025-06-01 20:00:00,,3,LINE3-PAL,Palletizer,,12oz Soda,Stopped,UNP-MAT,0,0,475,0.2,0.65,49.9,110.0,97.0,53.2
2025-06-01 20:05:00,,1,LINE1-FIL,Filler,,20oz Sports Drink,Stopped,UNP-MAT,0,0,450,0.35,1.15,63.4,110.0,95.0,66.3
2025-06-01 20:05:00,,1,LINE1-PCK,Packer,,20oz Sports Drink,Stopped,UNP-MAT,0,0,450,0.35,1.15,48.9,110.0,93.0,50.1
2025-06-01 20:05:00,,1,LINE1-PAL,Palletizer,,20oz Sports Drink,Stopped,UNP-MECH,0,0,450,0.35,1.15,62.5,110.0,96.0,66.0
2025-06-01 20:05:00,ORD-033,2,LINE2-FIL,Filler,SKU-1001,8oz Water Bottle,Stopped,UNP-MAT,0,0,475,0.15,0.5,57.8,110.0,94.0,59.8
2025-06-01 20:05:00,ORD-033,2,LINE2-PCK,Packer,SKU-1001,8oz Water Bottle,Stopped,UNP-MECH,0,0,475,0.15,0.5,52.9,110.0,92.0,53.5
2025-06-01 20:05:00,ORD-033,2,LINE2-PAL,Palletizer,SKU-1001,8oz Water Bottle,Stopped,UNP-MECH,0,0,475,0.15,0.5,63.9,110.0,95.0,66.8
2025-06-01 20:05:00,,3,LINE3-FIL,Filler,,12oz Soda,Stopped,UNP-MAT,0,0,475,0.2,0.65,65.8,110.0,96.0,69.4
2025-06-01 20:05:00,,3,LINE3-PCK,Packer,,12oz Soda,Stopped,UNP-MAT,0,0,475,0.2,0.65,64.3,110.0,94.0,66.5
2025-06-01 20:05:00,,3,LINE3-PAL,Palletizer,,12oz Soda,Stopped,UNP-MAT,0,0,475,0.2,0.65,50.1,110.0,97.0,53.4
2025-06-01 20:10:00,,1,LINE1-FIL,Filler,,20oz Sports Drink,Stopped,UNP-MAT,0,0,450,0.35,1.15,63.6,110.0,95.0,66.4
2025-06-01 20:10:00,,1,LINE1-PCK,Packer,,20oz Sports Drink,Stopped,UNP-MAT,0,0,450,0.35,1.15,49.2,110.0,93.0,50.3
2025-06-01 20:10:00,,1,LINE1-PAL,Palletizer,,20oz Sports Drink,Stopped,UNP-MECH,0,0,450,0.35,1.15,62.2,110.0,96.0,65.7
2025-06-01 20:10:00,ORD-033,2,LINE2-FIL,Filler,SKU-1001,8oz Water Bottle,Stopped,UNP-MAT,0,0,475,0.15,0.5,58.0,110.0,94.0,60.0
2025-06-01 20:10:00,ORD-033,2,LINE2-PCK,Packer,SKU-1001,8oz Water Bottle,Stopped,UNP-MECH,0,0,475,0.15,0.5,52.7,110.0,92.0,53.3
2025-06-01 20:10:00,ORD-033,2,LINE2-PAL,Palletizer,SKU-1001,8oz Water Bottle,Stopped,UNP-MECH,0,0,475,0.15,0.5,63.6,110.0,95.0,66.5
2025-06-01 20:10:00,,3,LINE3-FIL,Filler,,12oz Soda,Stopped,UNP-MAT,0,0,475,0.2,0.65,65.9,110.0,96.0,69.6
2025-06-01 20:10:00,,3,LINE3-PCK,Packer,,12oz Soda,Stopped,UNP-MAT,0,0,475,0.2,0.65,64.5,110.0,94.0,66.7
2025-06-01 20:10:00,,3,LINE3-PAL,Palletizer,,12oz Soda,Stopped,UNP-MAT,0,0,475,0.2,0.65,50.3,110.0,97.0,53.6
2025-06-01 20:15:00,,1,LINE1-FIL,Filler,,20oz Sports Drink,Stopped,UNP-MAT,0,0,450,0.35,1.15,63.7,110.0,95.0,66.6
2025-06-01 20:15:00,,1,LINE1-PCK,Packer,,20oz Sports Drink,Stopped,UNP-MAT,0,0,450,0.35,1.15,49.4,110.0,93.0,50.5
2025-06-01 20:15:00,,1,LINE1-PAL,Palletizer,,20oz Sports Drink,Stopped,UNP-MAT,0,0,450,0.35,1.15,62.0,110.0,96.0,65.4
2025-06-01 20:15:00,ORD-033,2,LINE2-FIL,Filler,SKU-1001,8oz Water Bottle,Stopped,UNP-MAT,0,0,475,0.15,0.5,58.2,110.0,94.0,60.1
2025-06-01 20:15:00,ORD-033,2,LINE2-PCK,Packer,SKU-1001,8oz Water Bottle,Stopped,UNP-MECH,0,0,475,0.15,0.5,52.5,110.0,92.0,53.1
2025-06-01 20:15:00,ORD-033,2,LINE2-PAL,Palletizer,SKU-1001,8oz Water Bottle,Stopped,UNP-MECH,0,0,475,0.15,0.5,63.4,110.0,95.0,66.2
2025-06-01 20:15:00,,3,LINE3-FIL,Filler,,12oz Soda,Stopped,UNP-MAT,0,0,475,0.2,0.65,66.0,110.0,96.0,69.7
2025-06-01 20:15:00,,3,LINE3-PCK,Packer,,12oz Soda,Stopped,UNP-MAT,0,0,475,0.2,0.65,64.6,110.0,94.0,66.8
2025-06-01 20:15:00,,3,LINE3-PAL,Palletizer,,12oz Soda,Stopped,UNP-MAT,0,0,475,0.2,0.65,50.5,110.0,97.0,53.9
2025-06-01 20:20:00,,1,LINE1-FIL,Filler,,20oz Sports Drink,Stopped,UNP-MAT,0,0,450,0.35,1.15,63.9,110.0,95.0,66.7
2025-06-01 20:20:00,,1,LINE1-PCK,Packer,,20oz Sports Drink,Stopped,UNP-MAT,0,0,450,0.35,1.15,49.6,110.0,93.0,50.7
2025-06-01 20:20:00,,1,LINE1-PAL,Palletizer,,20oz Sports Drink,Stopped,UNP-MAT,0,0,450,0.35,1.15,62.1,110.0,96.0,65.6
2025-06-01 20:20:00,ORD-033,2,LINE2-FIL,Filler,SKU-1001,8oz Water Bottle,Stopped,UNP-MAT,0,0,475,0.15,0.5,58.3,110.0,94.0,60.3
2025-06-01 20:20:00,ORD-033,2,LINE2-PCK,Packer,SKU-1001,8oz Water Bottle,Stopped,UNP-MECH,0,0,475,0.15,0.5,52.3,110.0,92.0,52.9
2025-06-01 20:20:00,ORD-033,2,LINE2-PAL,Palletizer,SKU-1001,8oz Water Bottle,Stopped,UNP-MAT,0,0,475,0.15,0.5,63.4,110.0,95.0,66.3
2025-06-01 20:20:00,ORD-032,3,LINE3-FIL,Filler,SKU-2002,16oz Energy Drink,Stopped,UNP-MAT,0,0,450,0.55,1.75,66.2,110.0,96.0,69.9
2025-06-01 20:20:00,ORD-032,3,LINE3-PCK,Packer,SKU-2002,16oz Energy Drink,Stopped,UNP-MAT,0,0,450,0.55,1.75,64.8,110.0,94.0,67.0
2025-06-01 20:20:00,ORD-032,3,LINE3-PAL,Palletizer,SKU-2002,16oz Energy Drink,Stopped,UNP-MAT,0,0,450,0.55,1.75,50.7,110.0,97.0,54.1
2025-06-01 20:25:00,,1,LINE1-FIL,Filler,,20oz Sports Drink,Stopped,UNP-MAT,0,0,450,0.35,1.15,64.0,110.0,95.0,66.9
2025-06-01 20:25:00,,1,LINE1-PCK,Packer,,20oz Sports Drink,Stopped,UNP-MAT,0,0,450,0.35,1.15,49.8,110.0,93.0,50.9
2025-06-01 20:25:00,,1,LINE1-PAL,Palletizer,,20oz Sports Drink,Stopped,UNP-MAT,0,0,450,0.35,1.15,62.3,110.0,96.0,65.8
2025-06-01 20:25:00,ORD-033,2,LINE2-FIL,Filler,SKU-1001,8oz Water Bottle,Stopped,UNP-MAT,0,0,475,0.15,0.5,58.5,110.0,94.0,60.5
2025-06-01 20:25:00,ORD-033,2,LINE2-PCK,Packer,SKU-1001,8oz Water Bottle,Stopped,UNP-MECH,0,0,475,0.15,0.5,52.0,110.0,92.0,52.7
2025-06-01 20:25:00,ORD-033,2,LINE2-PAL,Palletizer,SKU-1001,8oz Water Bottle,Stopped,UNP-MAT,0,0,475,0.15,0.5,63.6,110.0,95.0,66.4
2025-06-01 20:25:00,ORD-032,3,LINE3-FIL,Filler,SKU-2002,16oz Energy Drink,Stopped,UNP-MAT,0,0,450,0.55,1.75,66.3,110.0,96.0,70.0
2025-06-01 20:25:00,ORD-032,3,LINE3-PCK,Packer,SKU-2002,16oz Energy Drink,Stopped,UNP-MAT,0,0,450,0.55,1.75,64.9,110.0,94.0,67.1
2025-06-01 20:25:00,ORD-032,3,LINE3-PAL,Palletizer,SKU-2002,16oz Energy Drink,Stopped,UNP-MAT,0,0,450,0.55,1.75,50.9,110.0,97.0,54.3
2025-06-01 20:30:00,,1,LINE1-FIL,Filler,,20oz Sports Drink,Stopped,UNP-MAT,0,0,450,0.35,1.15,64.1,110.0,95.0,67.0
2025-06-01 20:30:00,,1,LINE1-PCK,Packer,,20oz Sports Drink,Stopped,UNP-MAT,0,0,450,0.35,1.15,50.0,110.0,93.0,51.1
2025-06-01 20:30:00,,1,LINE1-PAL,Palletizer,,20oz Sports Drink,Stopped,UNP-MAT,0,0,450,0.35,1.15,62.4,110.0,96.0,65.9
2025-06-01 20:30:00,ORD-033,2,LINE2-FIL,Filler,SKU-1001,8oz Water Bottle,Stopped,UNP-MAT,0,0,475,0.15,0.5,58.7,110.0,94.0,60.7
2025-06-01 20:30:00,ORD-033,2,LINE2-PCK,Packer,SKU-1001,8oz Water Bottle,Stopped,UNP-MECH,0,0,475,0.15,0.5,51.8,110.0,92.0,52.5
2025-06-01 20:30:00,ORD-033,2,LINE2-PAL,Palletizer,SKU-1001,8oz Water Bottle,Stopped,UNP-MAT,0,0,475,0.15,0.5,63.7,110.0,95.0,66.6
2025-06-01 20:30:00,ORD-032,3,LINE3-FIL,Filler,SKU-2002,16oz Energy Drink,Stopped,UNP-MAT,0,0,450,0.55,1.75,66.5,110.0,96.0,70.2
2025-06-01 20:30:00,ORD-032,3,LINE3-PCK,Packer,SKU-2002,16oz Energy Drink,Stopped,UNP-MAT,0,0,450,0.55,1.75,65.1,110.0,94.0,67.3
2025-06-01 20:30:00,ORD-032,3,LINE3-PAL,Palletizer,SKU-2002,16oz Energy Drink,Stopped,UNP-MAT,0,0,450,0.55,1.75,51.1,110.0,97.0,54.5
2025-06-01 20:35:00,ORD-031,1,LINE1-FIL,Filler,SKU-1002,8oz Juice,Stopped,UNP-MAT,0,0,475,0.25,0.85,64.3,110.0,95.0,67.2
2025-06-01 20:35:00,ORD-031,1,LINE1-PCK,Packer,SKU-1002,8oz Juice,Stopped,UNP-MAT,0,0,475,0.25,0.85,50.2,110.0,93.0,51.3
2025-06-01 20:35:00,ORD-031,1,LINE1-PAL,Palletizer,SKU-1002,8oz Juice,Stopped,UNP-MAT,0,0,475,0.25,0.85,62.6,110.0,96.0,66.1
2025-06-01 20:35:00,ORD-033,2,LINE2-FIL,Filler,SKU-1001,8oz Water Bottle,Stopped,UNP-MAT,0,0,475,0.15,0.5,58.8,110.0,94.0,60.8
2025-06-01 20:35:00,ORD-033,2,LINE2-PCK,Packer,SKU-1001,8oz Water Bottle,Stopped,UNP-MAT,0,0,475,0.15,0.5,51.8,110.0,92.0,52.4
2025-06-01 20:35:00,ORD-033,2,LINE2-PAL,Palletizer,SKU-1001,8oz Water Bottle,Stopped,UNP-MAT,0,0,475,0.15,0.5,63.9,110.0,95.0,66.8
2025-06-01 20:35:00,ORD-032,3,LINE3-FIL,Filler,SKU-2002,16oz Energy Drink,Stopped,UNP-MAT,0,0,450,0.55,1.75,66.6,110.0,96.0,70.3
2025-06-01 20:35:00,ORD-032,3,LINE3-PCK,Packer,SKU-2002,16oz Energy Drink,Stopped,UNP-MAT,0,0,450,0.55,1.75,65.2,110.0,94.0,67.4
2025-06-01 20:35:00,ORD-032,3,LINE3-PAL,Palletizer,SKU-2002,16oz Energy Drink,Stopped,UNP-MAT,0,0,450,0.55,1.75,51.3,110.0,97.0,54.7
2025-06-01 20:40:00,ORD-031,1,LINE1-FIL,Filler,SKU-1002,8oz Juice,Stopped,UNP-MAT,0,0,475,0.25,0.85,64.4,110.0,95.0,67.3
2025-06-01 20:40:00,ORD-031,1,LINE1-PCK,Packer,SKU-1002,8oz Juice,Stopped,UNP-MAT,0,0,475,0.25,0.85,50.4,110.0,93.0,51.5
2025-06-01 20:40:00,ORD-031,1,LINE1-PAL,Palletizer,SKU-1002,8oz Juice,Stopped,UNP-MAT,0,0,475,0.25,0.85,62.7,110.0,96.0,66.3
2025-06-01 20:40:00,ORD-033,2,LINE2-FIL,Filler,SKU-1001,8oz Water Bottle,Stopped,UNP-MAT,0,0,475,0.15,0.5,59.0,110.0,94.0,61.0
2025-06-01 20:40:00,ORD-033,2,LINE2-PCK,Packer,SKU-1001,8oz Water Bottle,Stopped,UNP-MAT,0,0,475,0.15,0.5,52.0,110.0,92.0,52.6
2025-06-01 20:40:00,ORD-033,2,LINE2-PAL,Palletizer,SKU-1001,8oz Water Bottle,Stopped,UNP-MAT,0,0,475,0.15,0.5,64.0,110.0,95.0,66.9
2025-06-01 20:40:00,ORD-032,3,LINE3-FIL,Filler,SKU-2002,16oz Energy Drink,Stopped,UNP-MAT,0,0,450,0.55,1.75,66.7,110.0,96.0,70.5
2025-06-01 20:40:00,ORD-032,3,LINE3-PCK,Packer,SKU-2002,16oz Energy Drink,Stopped,UNP-MAT,0,0,450,0.55,1.75,65.4,110.0,94.0,67.6
2025-06-01 20:40:00,ORD-032,3,LINE3-PAL,Palletizer,SKU-2002,16oz Energy Drink,Stopped,UNP-MAT,0,0,450,0.55,1.75,51.5,110.0,97.0,54.9
2025-06-01 20:45:00,ORD-031,1,LINE1-FIL,Filler,SKU-1002,8oz Juice,Stopped,UNP-MAT,0,0,475,0.25,0.85,64.6,110.0,95.0,67.5
2025-06-01 20:45:00,ORD-031,1,LINE1-PCK,Packer,SKU-1002,8oz Juice,Stopped,UNP-MAT,0,0,475,0.25,0.85,50.6,110.0,93.0,51.7
2025-06-01 20:45:00,ORD-031,1,LINE1-PAL,Palletizer,SKU-1002,8oz Juice,Stopped,UNP-MAT,0,0,475,0.25,0.85,62.9,110.0,96.0,66.4
2025-06-01 20:45:00,ORD-033,2,LINE2-FIL,Filler,SKU-1001,8oz Water Bottle,Stopped,UNP-MAT,0,0,475,0.15,0.5,59.2,110.0,94.0,61.2
2025-06-01 20:45:00,ORD-033,2,LINE2-PCK,Packer,SKU-1001,8oz Water Bottle,Stopped,UNP-MAT,0,0,475,0.15,0.5,52.2,110.0,92.0,52.8
2025-06-01 20:45:00,ORD-033,2,LINE2-PAL,Palletizer,SKU-1001,8oz Water Bottle,Stopped,UNP-MAT,0,0,475,0.15,0.5,64.2,110.0,95.0,67.1
2025-06-01 20:45:00,ORD-032,3,LINE3-FIL,Filler,SKU-2002,16oz Energy Drink,Stopped,UNP-MAT,0,0,450,0.55,1.75,66.9,110.0,96.0,70.6
2025-06-01 20:45:00,ORD-032,3,LINE3-PCK,Packer,SKU-2002,16oz Energy Drink,Stopped,UNP-MAT,0,0,450,0.55,1.75,65.5,110.0,94.0,67.7
2025-06-01 20:45:00,ORD-032,3,LINE3-PAL,Palletizer,SKU-2002,16oz Energy Drink,Stopped,UNP-MAT,0,0,450,0.55,1.75,51.7,110.0,97.0,55.1
2025-06-01 20:50:00,ORD-031,1,LINE1-FIL,Filler,SKU-1002,8oz Juice,Stopped,UNP-MAT,0,0,475,0.25,0.85,64.7,110.0,95.0,67.6
2025-06-01 20:50:00,ORD-031,1,LINE1-PCK,Packer,SKU-1002,8oz Juice,Stopped,UNP-MAT,0,0,475,0.25,0.85,50.8,110.0,93.0,51.9
2025-06-01 20:50:00,ORD-031,1,LINE1-PAL,Palletizer,SKU-1002,8oz Juice,Stopped,UNP-MAT,0,0,475,0.25,0.85,63.0,110.0,96.0,66.6
2025-06-01 20:50:00,ORD-033,2,LINE2-FIL,Filler,SKU-1001,8oz Water Bottle,Stopped,UNP-MAT,0,0,475,0.15,0.5,59.3,110.0,94.0,61.4
2025-06-01 20:50:00,ORD-033,2,LINE2-PCK,Packer,SKU-1001,8oz Water Bottle,Stopped,UNP-MECH,0,0,475,0.15,0.5,52.2,110.0,92.0,52.8
2025-06-01 20:50:00,ORD-033,2,LINE2-PAL,Palletizer,SKU-1001,8oz Water Bottle,Stopped,UNP-MAT,0,0,475,0.15,0.5,64.3,110.0,95.0,67.2
2025-06-01 20:50:00,ORD-032,3,LINE3-FIL,Filler,SKU-2002,16oz Energy Drink,Stopped,UNP-MAT,0,0,450,0.55,1.75,67.0,110.0,96.0,70.7
2025-06-01 20:50:00,ORD-032,3,LINE3-PCK,Packer,SKU-2002,16oz Energy Drink,Stopped,UNP-MAT,0,0,450,0.55,1.75,65.6,110.0,94.0,67.9
2025-06-01 20:50:00,ORD-032,3,LINE3-PAL,Palletizer,SKU-2002,16oz Energy Drink,Stopped,UNP-MAT,0,0,450,0.55,1.75,51.9,110.0,97.0,55.3
2025-06-01 20:55:00,ORD-031,1,LINE1-FIL,Filler,SKU-1002,8oz Juice,Stopped,UNP-MAT,0,0,475,0.25,0.85,64.9,110.0,95.0,67.8
2025-06-01 20:55:00,ORD-031,1,LINE1-PCK,Packer,SKU-1002,8oz Juice,Stopped,UNP-MAT,0,0,475,0.25,0.85,51.0,110.0,93.0,52.1
2025-06-01 20:55:00,ORD-031,1,LINE1-PAL,Palletizer,SKU-1002,8oz Juice,Stopped,UNP-MAT,0,0,475,0.25,0.85,63.2,110.0,96.0,66.7
2025-06-01 20:55:00,ORD-033,2,LINE2-FIL,Filler,SKU-1001,8oz Water Bottle,Stopped,UNP-MAT,0,0,475,0.15,0.5,59.5,110.0,94.0,61.5
2025-06-01 20:55:00,ORD-033,2,LINE2-PCK,Packer,SKU-1001,8oz Water Bottle,Stopped,UNP-MECH,0,0,475,0.15,0.5,52.0,110.0,92.0,52.6
2025-06-01 20:55:00,ORD-033,2,LINE2-PAL,Palletizer,SKU-1001,8oz Water Bottle,Stopped,UNP-MAT,0,0,475,0.15,0.5,64.5,110.0,95.0,67.4
2025-06-01 20:55:00,ORD-032,3,LINE3-FIL,Filler,SKU-2002,16oz Energy Drink,Stopped,UNP-MAT,0,0,450,0.55,1.75,67.1,110.0,96.0,70.9
2025-06-01 20:55:00,ORD-032,3,LINE3-PCK,Packer,SKU-2002,16oz Energy Drink,Stopped,UNP-MAT,0,0,450,0.55,1.75,65.8,110.0,94.0,68.0
2025-06-01 20:55:00,ORD-032,3,LINE3-PAL,Palletizer,SKU-2002,16oz Energy Drink,Stopped,UNP-MAT,0,0,450,0.55,1.75,52.1,110.0,97.0,55.5
2025-06-01 21:00:00,ORD-031,1,LINE1-FIL,Filler,SKU-1002,8oz Juice,Stopped,UNP-MAT,0,0,475,0.25,0.85,65.0,110.0,95.0,67.9
2025-06-01 21:00:00,ORD-031,1,LINE1-PCK,Packer,SKU-1002,8oz Juice,Stopped,UNP-MAT,0,0,475,0.25,0.85,51.2,110.0,93.0,52.3
2025-06-01 21:00:00,ORD-031,1,LINE1-PAL,Palletizer,SKU-1002,8oz Juice,Stopped,UNP-MECH,0,0,475,0.25,0.85,63.3,110.0,96.0,66.8
2025-06-01 21:00:00,ORD-033,2,LINE2-FIL,Filler,SKU-1001,8oz Water Bottle,Stopped,UNP-MECH,0,0,475,0.15,0.5,59.5,110.0,94.0,61.5
2025-06-01 21:00:00,ORD-033,2,LINE2-PCK,Packer,SKU-1001,8oz Water Bottle,Stopped,UNP-MECH,0,0,475,0.15,0.5,51.8,110.0,92.0,52.4
2025-06-01 21:00:00,ORD-033,2,LINE2-PAL,Palletizer,SKU-1001,8oz Water Bottle,Stopped,UNP-MAT,0,0,475,0.15,0.5,64.6,110.0,95.0,67.5
2025-06-01 21:00:00,ORD-032,3,LINE3-FIL,Filler,SKU-2002,16oz Energy Drink,Stopped,UNP-MAT,0,0,450,0.55,1.75,67.3,110.0,96.0,71.0
2025-06-01 21:00:00,ORD-032,3,LINE3-PCK,Packer,SKU-2002,16oz Energy Drink,Stopped,UNP-MAT,0,0,450,0.55,1.75,65.9,110.0,94.0,68.1
2025-06-01 21:00:00,ORD-032,3,LINE3-PAL,Palletizer,SKU-2002,16oz Energy Drink,Stopped,UNP-MAT,0,0,450,0.55,1.75,52.2,110.0,97.0,55.7
2025-06-01 21:05:00,ORD-031,1,LINE1-FIL,Filler,SKU-1002,8oz Juice,Stopped,PLN-CO,0,0,475,0.25,0.85,64.8,110.0,95.0,67.7
2025-06-01 21:05:00,ORD-031,1,LINE1-PCK,Packer,SKU-1002,8oz Juice,Stopped,PLN-CO,0,0,475,0.25,0.85,51.0,110.0,93.0,52.2
2025-06-01 21:05:00,ORD-031,1,LINE1-PAL,Palletizer,SKU-1002,8oz Juice,Stopped,PLN-CO,0,0,475,0.25,0.85,63.0,110.0,96.0,66.6
